opportunity_id,account,product,deal_stage,sales_agent,sector,company_size,revenue_tier,regional_office,lead_score,priority
EDM7CEZ6,Opentech,GTXPro,Engaging,Kami Bicknell,finance,Large,Tier 2: $100M-$499M,West,,Unscored
XRZNF1LQ,,GTXPro,Engaging,Kary Hendrixson,,,,West,,Unscored
6CT660FF,,GTX Plus Basic,Engaging,Maureen Marcano,,,,West,,Unscored
NUS67BOQ,,GTX Basic,Engaging,Rosie Papadopoulos,,,,East,,Unscored
RTX8ZJXT,,GTX Basic,Engaging,Vicki Laflamme,,,,West,,Unscored
6C6Z3HRA,,GTX Basic,Engaging,Zane Levy,,,,West,,Unscored
102XKYAC,Zotware,GTXPro,Engaging,Cassey Cress,software,Corporate,Tier 5: > $2.5B,East,,Unscored
ASZNII2J,,MG Special,Engaging,Elease Gluck,,,,West,,Unscored
KAGK2GQJ,,GTX Plus Pro,Engaging,James Ascencio,,,,West,,Unscored
J0G6ZLYZ,,GTX Plus Pro,Engaging,Zane Levy,,,,West,,Unscored
LOQ46F0T,,GTX Basic,Engaging,Cassey Cress,,,,East,,Unscored
JKAYQ4HQ,,MG Special,Engaging,Elease Gluck,,,,West,,Unscored
DZP41ANW,,GTX Plus Basic,Engaging,Hayden Neloms,,,,West,,Unscored
H8XH5MFQ,,GTX Plus Pro,Engaging,Kary Hendrixson,,,,West,,Unscored
YPM5PZMD,,MG Special,Engaging,Vicki Laflamme,,,,West,,Unscored
OGHK250E,,GTX Basic,Engaging,Violet Mclelland,,,,East,,Unscored
KXR63BV7,,GTXPro,Engaging,Corliss Cosme,,,,East,,Unscored
VKIR68JX,,GTX Plus Basic,Engaging,Violet Mclelland,,,,East,,Unscored
W533W8G6,,GTX Basic,Engaging,Zane Levy,,,,West,,Unscored
RW3CJO8D,,MG Advanced,Engaging,Zane Levy,,,,West,,Unscored
5E274CQS,,GTXPro,Engaging,Boris Faz,,,,East,,Unscored
H5J7C2FE,,GTX Basic,Engaging,Kami Bicknell,,,,West,,Unscored
X6NSKI7H,,GTX Basic,Engaging,Cassey Cress,,,,East,,Unscored
ZPXE49AP,,GTX Basic,Engaging,Daniell Hammack,,,,East,,Unscored
U1XSUD1P,,GTX Basic,Engaging,Kami Bicknell,,,,West,,Unscored
WEES59KH,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
IOPIJ6C6,,GTX Plus Basic,Engaging,Boris Faz,,,,East,,Unscored
EJGRLQP8,,GTXPro,Engaging,James Ascencio,,,,West,,Unscored
8DDR4MUL,,MG Advanced,Engaging,James Ascencio,,,,West,,Unscored
H0RRUQZ6,,MG Special,Engaging,Maureen Marcano,,,,West,,Unscored
IMLFM79C,,GTX Plus Basic,Engaging,Markita Hansen,,,,West,,Unscored
ZGW9SCQ0,,MG Advanced,Engaging,Hayden Neloms,,,,West,,Unscored
34XWXEQE,,GTXPro,Engaging,James Ascencio,,,,West,,Unscored
8NG46N94,,GTXPro,Engaging,Kami Bicknell,,,,West,,Unscored
WIQQUZRQ,,MG Special,Engaging,Rosalina Dieter,,,,West,,Unscored
LOHJU3OB,,GTXPro,Engaging,Zane Levy,,,,West,,Unscored
0558PJL2,,GTX Basic,Engaging,Corliss Cosme,,,,East,,Unscored
JB60NPU9,,GTXPro,Engaging,Corliss Cosme,,,,East,,Unscored
77IBMLTB,,GTX Plus Pro,Engaging,James Ascencio,,,,West,,Unscored
S2XTTF3B,,MG Special,Engaging,Rosalina Dieter,,,,West,,Unscored
8XY5IA68,Sonron,GTXPro,Engaging,Rosie Papadopoulos,telecommunications,Corporate,Tier 4: $1B-$2.5B,East,,Unscored
8V5OCDHN,,GTX Basic,Engaging,Cassey Cress,,,,East,,Unscored
3NC5XSDF,,MG Advanced,Engaging,Violet Mclelland,,,,East,,Unscored
5X3TSUA9,,GTX Plus Basic,Engaging,Cassey Cress,,,,East,,Unscored
9DY57A6F,,GTXPro,Engaging,Daniell Hammack,,,,East,,Unscored
EQ0PLA0O,,MG Special,Engaging,Vicki Laflamme,,,,West,,Unscored
VRWH3YJV,,GTX Plus Pro,Engaging,Maureen Marcano,,,,West,,Unscored
JBECEURV,,GTX Basic,Engaging,Zane Levy,,,,West,,Unscored
ER0U0TOC,,GTX Basic,Engaging,Corliss Cosme,,,,East,,Unscored
24K085JJ,,GTX Plus Basic,Engaging,Maureen Marcano,,,,West,,Unscored
NBBIFIKB,,MG Advanced,Engaging,Wilburn Farren,,,,East,,Unscored
R6Q5JOLX,,GTX Plus Pro,Engaging,Cassey Cress,,,,East,,Unscored
DY8DMZZ9,,GTX Plus Pro,Engaging,Vicki Laflamme,,,,West,,Unscored
KQ83VL8T,,GTX Plus Basic,Engaging,Boris Faz,,,,East,,Unscored
PAQ6EKHB,,GTX Basic,Engaging,Kami Bicknell,,,,West,,Unscored
UU7N7LZK,,MG Advanced,Engaging,James Ascencio,,,,West,,Unscored
ZBDT3T2H,,GTX Basic,Engaging,Kary Hendrixson,,,,West,,Unscored
WSO3NMK5,,MG Advanced,Engaging,Maureen Marcano,,,,West,,Unscored
A7OVC1WK,,GTX Plus Pro,Engaging,Corliss Cosme,,,,East,,Unscored
V1SX6HOD,,GTX Plus Basic,Engaging,Maureen Marcano,,,,West,,Unscored
WVKBXWA9,,MG Advanced,Engaging,Rosie Papadopoulos,,,,East,,Unscored
NRK892VX,,GTX Plus Pro,Engaging,Elease Gluck,,,,West,,Unscored
5F1RM2YM,,MG Special,Engaging,Elease Gluck,,,,West,,Unscored
197EQMY8,,GTXPro,Engaging,Kami Bicknell,,,,West,,Unscored
2FM8HJDM,,MG Advanced,Engaging,Vicki Laflamme,,,,West,,Unscored
4R4QF0ZU,,GTXPro,Engaging,Zane Levy,,,,West,,Unscored
IDKBZCAF,,GTXPro,Engaging,Daniell Hammack,,,,East,,Unscored
LFI3BGEE,,GTX Plus Pro,Engaging,Daniell Hammack,,,,East,,Unscored
K2NPVZL8,,GTX Basic,Engaging,Kami Bicknell,,,,West,,Unscored
7FLPKZN7,Kan-code,GTXPro,Engaging,Kami Bicknell,software,Corporate,Tier 5: > $2.5B,West,,Unscored
3Q15OHQB,,MG Advanced,Engaging,Vicki Laflamme,,,,West,,Unscored
P8QXRXMR,,GTXPro,Engaging,Rosalina Dieter,,,,West,,Unscored
G7QIQDSA,,GTXPro,Engaging,Corliss Cosme,,,,East,,Unscored
JXUSPNPV,,GTX Plus Basic,Engaging,Markita Hansen,,,,West,,Unscored
FSYTM6YE,,GTXPro,Engaging,James Ascencio,,,,West,,Unscored
SMP2K39G,,GTXPro,Engaging,Markita Hansen,,,,West,,Unscored
9JTFD4FZ,,GTX Plus Pro,Engaging,Wilburn Farren,,,,East,,Unscored
C51GWGUE,,GTX Plus Basic,Engaging,Daniell Hammack,,,,East,,Unscored
NS6JLCZ2,,GTXPro,Engaging,Rosie Papadopoulos,,,,East,,Unscored
LZ3B174J,,MG Special,Engaging,Vicki Laflamme,,,,West,,Unscored
NX28C8EI,,GTX Plus Pro,Engaging,James Ascencio,,,,West,,Unscored
WV2YBM8V,,GTX Basic,Engaging,Kary Hendrixson,,,,West,,Unscored
NMLTE4CS,,GTX Plus Pro,Engaging,Maureen Marcano,,,,West,,Unscored
QNB3SCN9,,GTX Plus Pro,Engaging,Wilburn Farren,,,,East,,Unscored
MYD4PBM9,,GTX Basic,Engaging,Kary Hendrixson,,,,West,,Unscored
E2CJIO85,,GTX Plus Pro,Engaging,Vicki Laflamme,,,,West,,Unscored
EP5QRHID,,MG Advanced,Engaging,Boris Faz,,,,East,,Unscored
5WAKI1NB,,GTX Basic,Engaging,Corliss Cosme,,,,East,,Unscored
LDJ6VTNW,,GTX Plus Basic,Engaging,Daniell Hammack,,,,East,,Unscored
1L68AC0E,Gogozoom,GTXPro,Engaging,Wilburn Farren,telecommunications,Medium,Tier 1: < $100M,East,,Unscored
06C1N1F7,,MG Special,Engaging,Elease Gluck,,,,West,,Unscored
VVE9HGLD,,GTXPro,Engaging,Kary Hendrixson,,,,West,,Unscored
JIEO87ZV,,MG Advanced,Engaging,Daniell Hammack,,,,East,,Unscored
MIA65OVY,,MG Special,Engaging,Elease Gluck,,,,West,,Unscored
L9EVLHSJ,,GTX Plus Basic,Engaging,Kami Bicknell,,,,West,,Unscored
O691ZXXH,,MG Special,Engaging,Markita Hansen,,,,West,,Unscored
QDBJOE9M,,MG Special,Engaging,Zane Levy,,,,West,,Unscored
ZEYGDEBG,,GTXPro,Engaging,Daniell Hammack,,,,East,,Unscored
0HUWQWOJ,,MG Special,Engaging,Markita Hansen,,,,West,,Unscored
8SLDCS0F,,MG Special,Engaging,Markita Hansen,,,,West,,Unscored
4O3EPWFR,,GTX Plus Basic,Engaging,Corliss Cosme,,,,East,,Unscored
QCBO7C6E,,GTX Plus Basic,Engaging,Kami Bicknell,,,,West,,Unscored
NGG8O0JX,,GTX Basic,Engaging,Markita Hansen,,,,West,,Unscored
DYYJW46L,,GTX Plus Pro,Engaging,Vicki Laflamme,,,,West,,Unscored
XSTGL252,Toughzap,GTXPro,Engaging,Cassey Cress,retail,Large,Tier 2: $100M-$499M,East,,Unscored
4ZKFSG5F,,GTX Basic,Engaging,Violet Mclelland,,,,East,,Unscored
5TCGN3GX,,GTX Plus Basic,Engaging,Violet Mclelland,,,,East,,Unscored
Y6NI5EBV,,GTX Plus Basic,Engaging,Kami Bicknell,,,,West,,Unscored
OFC7ZTU8,,GTXPro,Engaging,Kami Bicknell,,,,West,,Unscored
RVUJPYY8,,MG Special,Engaging,Rosalina Dieter,,,,West,,Unscored
YQJGEI71,,GTX Plus Pro,Engaging,James Ascencio,,,,West,,Unscored
BZGJ44FH,,GTXPro,Engaging,Kami Bicknell,,,,West,,Unscored
4S17VJ7O,,MG Advanced,Engaging,Kary Hendrixson,,,,West,,Unscored
B2FSFXKA,,MG Special,Engaging,Markita Hansen,,,,West,,Unscored
W72TPY7P,,MG Special,Engaging,Markita Hansen,,,,West,,Unscored
SLILSQJV,,GTX Plus Basic,Engaging,Maureen Marcano,,,,West,,Unscored
2DY9U1V7,Konex,GTXPro,Engaging,Rosie Papadopoulos,technology,Corporate,Tier 5: > $2.5B,East,,Unscored
GL2FM1RM,,GTX Basic,Engaging,Rosalina Dieter,,,,West,,Unscored
X7MN9ROG,,GTX Plus Pro,Engaging,Vicki Laflamme,,,,West,,Unscored
S7UVZXM3,,MG Special,Engaging,Corliss Cosme,,,,East,,Unscored
HWOBBZWQ,,GTX Basic,Engaging,Wilburn Farren,,,,East,,Unscored
OYH46MQB,,GTX Basic,Engaging,Corliss Cosme,,,,East,,Unscored
HXGDBNAV,,MG Advanced,Engaging,Maureen Marcano,,,,West,,Unscored
31IV2B9O,,GTX Basic,Engaging,Vicki Laflamme,,,,West,,Unscored
4D0K5T7T,Gogozoom,GTXPro,Engaging,Zane Levy,telecommunications,Medium,Tier 1: < $100M,West,,Unscored
P5C842B5,,GTX Plus Pro,Engaging,Kami Bicknell,,,,West,,Unscored
W5FH95XO,,MG Special,Engaging,Hayden Neloms,,,,West,,Unscored
O1SCOU11,,MG Special,Engaging,Elease Gluck,,,,West,,Unscored
OMCFUDOU,,GTXPro,Engaging,James Ascencio,,,,West,,Unscored
HN6TZPAF,,GTX Plus Pro,Engaging,Wilburn Farren,,,,East,,Unscored
854QZNWK,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
46UHJGY0,,MG Special,Engaging,Corliss Cosme,,,,East,,Unscored
N2249A7T,,GTXPro,Engaging,Markita Hansen,,,,West,,Unscored
E1LFK6E3,,GTX Basic,Engaging,Kami Bicknell,,,,West,,Unscored
WJO52I18,Inity,GTXPro,Engaging,Cassey Cress,marketing,Corporate,Tier 4: $1B-$2.5B,East,,Unscored
SQ71BWHG,Zencorporation,GTXPro,Engaging,Kary Hendrixson,technology,Medium,Tier 1: < $100M,West,,Unscored
ON821ADT,,GTXPro,Engaging,Markita Hansen,,,,West,,Unscored
T7N0RX05,,GTX Plus Pro,Engaging,Maureen Marcano,,,,West,,Unscored
RN67OVFW,,GTX Basic,Engaging,Zane Levy,,,,West,,Unscored
IBB0VGUN,,MG Special,Engaging,Cassey Cress,,,,East,,Unscored
0CR37ETK,,MG Advanced,Engaging,Corliss Cosme,,,,East,,Unscored
NNNEMOZ5,,GTX Plus Pro,Engaging,James Ascencio,,,,West,,Unscored
QD7MU7DD,,GTXPro,Engaging,Rosie Papadopoulos,,,,East,,Unscored
1BW8S7JD,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
C2FSIMZP,,GTXPro,Engaging,Corliss Cosme,,,,East,,Unscored
PMK11X5L,,GTX Plus Basic,Engaging,Wilburn Farren,,,,East,,Unscored
W4XB23IP,,GTX Basic,Engaging,Boris Faz,,,,East,,Unscored
6JBM1ZKO,,GTXPro,Engaging,Vicki Laflamme,,,,West,,Unscored
0KWYQTQQ,,MG Special,Engaging,Rosalina Dieter,,,,West,,Unscored
G1W97XZA,,GTX Plus Basic,Engaging,Maureen Marcano,,,,West,,Unscored
BREOLQD9,,MG Advanced,Engaging,Boris Faz,,,,East,,Unscored
62PCN0KS,,GTX Plus Basic,Engaging,Maureen Marcano,,,,West,,Unscored
J962I0KG,,GTX Plus Basic,Engaging,Cassey Cress,,,,East,,Unscored
PQ84ANKD,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
PV3TH2FF,,MG Special,Engaging,Vicki Laflamme,,,,West,,Unscored
D55HTKRU,Newex,GTXPro,Engaging,Kary Hendrixson,services,Enterprise,Tier 4: $1B-$2.5B,West,,Unscored
7S8SLZDY,,MG Special,Engaging,Rosalina Dieter,,,,West,,Unscored
JVF7HZMV,,GTX Plus Basic,Engaging,Zane Levy,,,,West,,Unscored
GQDS81G1,,GTX Plus Pro,Engaging,Corliss Cosme,,,,East,,Unscored
LC93MVYP,,GTX Basic,Engaging,Kami Bicknell,,,,West,,Unscored
07GUKIG3,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
RS31U03Y,,GTX Plus Basic,Engaging,Zane Levy,,,,West,,Unscored
VL8YNHD7,,GTX Plus Basic,Engaging,Kary Hendrixson,,,,West,,Unscored
GMY4U7RD,,GTX Basic,Engaging,Maureen Marcano,,,,West,,Unscored
IQR162ZT,,GTX Plus Basic,Engaging,Elease Gluck,,,,West,,Unscored
RTWE19SU,Conecom,GTXPro,Engaging,Kary Hendrixson,technology,Enterprise,Tier 4: $1B-$2.5B,West,,Unscored
T6MPH7JC,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
NGTVHTFH,,GTXPro,Engaging,Boris Faz,,,,East,,Unscored
HCQK8NQ8,,GTX Plus Basic,Engaging,Wilburn Farren,,,,East,,Unscored
RDHTQLNI,,GTX Plus Pro,Engaging,Cassey Cress,,,,East,,Unscored
DB801ISB,,MG Special,Engaging,Elease Gluck,,,,West,,Unscored
3LCLVRVV,,GTX Basic,Prospecting,Anna Snelling,,,,Central,,Unscored
YIU1B39V,,GTX Basic,Prospecting,Anna Snelling,,,,Central,,Unscored
8E0VRCLW,,GTX Basic,Prospecting,Anna Snelling,,,,Central,,Unscored
G99CS23F,,GTX Basic,Prospecting,Anna Snelling,,,,Central,,Unscored
XRJ54GNR,,GTX Basic,Prospecting,Anna Snelling,,,,Central,,Unscored
GR9S7VHI,,GTX Basic,Prospecting,Anna Snelling,,,,Central,,Unscored
OJDZN6UK,,GTX Plus Basic,Prospecting,Anna Snelling,,,,Central,,Unscored
OM60BJ4S,,GTX Plus Basic,Prospecting,Anna Snelling,,,,Central,,Unscored
0D8Y5JA0,,GTX Plus Pro,Prospecting,Anna Snelling,,,,Central,,Unscored
GNN53C6D,,GTX Plus Pro,Prospecting,Anna Snelling,,,,Central,,Unscored
6KHIXTAD,,GTX Plus Pro,Prospecting,Anna Snelling,,,,Central,,Unscored
4ENCEYPG,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
EU4DPJGN,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
426EL41A,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
OXKLRULK,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
D3ZJX20X,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
V9JDJ861,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
DYXD1AXO,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
JSTHYUCD,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
JC7DDV56,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
ASDR6QEZ,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
5ELMZN3E,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
7Q90C2VN,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
ZIMT5RQ2,,MG Special,Prospecting,Anna Snelling,,,,Central,,Unscored
FEEOZHT8,,MG Advanced,Prospecting,Anna Snelling,,,,Central,,Unscored
D382N39B,,MG Advanced,Prospecting,Anna Snelling,,,,Central,,Unscored
YYUJ1DCF,,MG Advanced,Prospecting,Anna Snelling,,,,Central,,Unscored
OH0HJ6KK,,MG Advanced,Prospecting,Anna Snelling,,,,Central,,Unscored
5TGQL49J,,MG Advanced,Prospecting,Anna Snelling,,,,Central,,Unscored
Y7WAFW9D,,MG Advanced,Prospecting,Anna Snelling,,,,Central,,Unscored
I8NC3RFB,,MG Advanced,Prospecting,Anna Snelling,,,,Central,,Unscored
QR63ME8L,,GTX Basic,Prospecting,Cecily Lampkin,,,,Central,,Unscored
I79B9KJ2,,GTX Plus Basic,Prospecting,Cecily Lampkin,,,,Central,,Unscored
LABZ0UGB,,GTX Plus Basic,Prospecting,Cecily Lampkin,,,,Central,,Unscored
3R4W7ZVY,,GTX Plus Basic,Prospecting,Cecily Lampkin,,,,Central,,Unscored
0ZG6U7MQ,,GTX Plus Pro,Prospecting,Cecily Lampkin,,,,Central,,Unscored
KQPNPH8A,,GTX Plus Pro,Prospecting,Cecily Lampkin,,,,Central,,Unscored
SGI0VM1F,,GTX Plus Pro,Prospecting,Cecily Lampkin,,,,Central,,Unscored
GSBUIL1E,,MG Special,Prospecting,Cecily Lampkin,,,,Central,,Unscored
9F9NDO41,,MG Special,Prospecting,Cecily Lampkin,,,,Central,,Unscored
SJE81OUR,,MG Advanced,Prospecting,Cecily Lampkin,,,,Central,,Unscored
R0MBBXL8,,MG Advanced,Prospecting,Cecily Lampkin,,,,Central,,Unscored
NR2EDMKC,,MG Advanced,Prospecting,Cecily Lampkin,,,,Central,,Unscored
SU8FTFLS,,MG Advanced,Prospecting,Cecily Lampkin,,,,Central,,Unscored
61GDYW9T,,MG Advanced,Prospecting,Cecily Lampkin,,,,Central,,Unscored
TFCQZ28G,,MG Advanced,Prospecting,Cecily Lampkin,,,,Central,,Unscored
IXW68X6Z,,MG Advanced,Prospecting,Cecily Lampkin,,,,Central,,Unscored
F77XD7IZ,,MG Advanced,Prospecting,Cecily Lampkin,,,,Central,,Unscored
CPEYUW7V,,GTX Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
5ZATE1WV,,GTX Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
R1HFBU5H,,GTX Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
03P9VXWG,,GTX Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
RMJG8OS2,,GTX Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
9L0WKMJ2,,GTX Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
I2LEEFAM,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
1LWG4COF,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
FEL7FQQG,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
0TQP0E65,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
P95E1DOX,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
JCRT0QHO,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
MTGV7WOM,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
IEMOIN3K,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
XTXMQMRC,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
OQX98BBL,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
RH0FJYPZ,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
HD6YD6P9,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
64OXRCSR,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
EG3X1ACF,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
TJ64MOUR,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
FY0SHNZY,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
V2V69I86,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
OAECXU4A,,GTX Plus Basic,Prospecting,Darcel Schlecht,,,,Central,,Unscored
A4TA5P1B,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
KIKV29M0,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
PCXGIH9X,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
ODSFN0YA,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
6RQUXORL,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
74LCNGIK,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
28EJ0L9T,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
UH9TR8Y1,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
JVXGG70X,,GTX Plus Pro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
SYP74C5W,Bioholding,GTXPro,Prospecting,Darcel Schlecht,medical,Enterprise,Tier 3: $500M-$999M,Central,,Unscored
R0Q5BZ9Y,Blackzim,GTXPro,Prospecting,Darcel Schlecht,retail,Enterprise,Tier 2: $100M-$499M,Central,,Unscored
OT0GOR3I,Bluth Company,GTXPro,Prospecting,Darcel Schlecht,technology,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
6RN7I8ZF,Condax,GTXPro,Prospecting,Darcel Schlecht,medical,Small,Tier 1: < $100M,Central,,Unscored
YBWUG6QP,Condax,GTXPro,Prospecting,Darcel Schlecht,medical,Small,Tier 1: < $100M,Central,,Unscored
8XE8GGIW,Donquadtech,GTXPro,Prospecting,Darcel Schlecht,technology,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
IHKIAB1W,Dontechi,GTXPro,Prospecting,Darcel Schlecht,software,Corporate,Tier 5: > $2.5B,Central,,Unscored
YKBJP191,Faxquote,GTXPro,Prospecting,Darcel Schlecht,telecommunications,Corporate,Tier 4: $1B-$2.5B,Central,,Unscored
P7UPCSTC,Faxquote,GTXPro,Prospecting,Darcel Schlecht,telecommunications,Corporate,Tier 4: $1B-$2.5B,Central,,Unscored
GEQ8IGKW,Finjob,GTXPro,Prospecting,Darcel Schlecht,employment,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
EYR5E7LO,Initech,GTXPro,Prospecting,Darcel Schlecht,telecommunications,Corporate,Tier 5: > $2.5B,Central,,Unscored
LO8L5ELD,Inity,GTXPro,Prospecting,Darcel Schlecht,marketing,Corporate,Tier 4: $1B-$2.5B,Central,,Unscored
S1U1RD6K,Iselectrics,GTXPro,Prospecting,Darcel Schlecht,technology,Enterprise,Tier 3: $500M-$999M,Central,,Unscored
R6HYAPR6,Opentech,GTXPro,Prospecting,Darcel Schlecht,finance,Large,Tier 2: $100M-$499M,Central,,Unscored
A8NXNY0M,Plusstrip,GTXPro,Prospecting,Darcel Schlecht,entertainment,Medium,Tier 2: $100M-$499M,Central,,Unscored
4ROECHG6,Ron-tech,GTXPro,Prospecting,Darcel Schlecht,medical,Corporate,Tier 5: > $2.5B,Central,,Unscored
FVVATY89,Ron-tech,GTXPro,Prospecting,Darcel Schlecht,medical,Corporate,Tier 5: > $2.5B,Central,,Unscored
BV75OM0B,Rundofase,GTXPro,Prospecting,Darcel Schlecht,technology,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
ZGTCQT1A,Rundofase,GTXPro,Prospecting,Darcel Schlecht,technology,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
GR8JTX1T,Warephase,GTXPro,Prospecting,Darcel Schlecht,services,Corporate,Tier 4: $1B-$2.5B,Central,,Unscored
2IRZM0LB,Xx-zobam,GTXPro,Prospecting,Darcel Schlecht,entertainment,Corporate,Tier 5: > $2.5B,Central,,Unscored
99YRLZM0,Yearin,GTXPro,Prospecting,Darcel Schlecht,retail,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
VJILDVVF,Zathunicon,GTXPro,Prospecting,Darcel Schlecht,retail,Medium,Tier 1: < $100M,Central,,Unscored
A9DGDN56,Zencorporation,GTXPro,Prospecting,Darcel Schlecht,technology,Medium,Tier 1: < $100M,Central,,Unscored
D01U08PR,Zumgoity,GTXPro,Prospecting,Darcel Schlecht,medical,Enterprise,Tier 2: $100M-$499M,Central,,Unscored
LFD1ZGJ8,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
4YJKB8EC,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
DIGG7U6M,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
VMXGBINH,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
N6BT2U29,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
T12MT0HL,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
HZVVOITE,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
P6Z4X54S,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
910NLQ80,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
8IPMP8NT,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
7YOJ4KU7,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
3K70RL7Q,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
DX1M0XF0,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
5MNF16D8,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
PES548QV,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
XGMTNND1,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
6R94B0SG,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
8JL58ECD,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
KO7JWXCT,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
FGSBCJSC,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
65SMA4OZ,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
537X47QY,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
D95K3R9N,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
51HOGHF0,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
PRUFERA6,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
NST2FEF3,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
BBV196A3,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
